url,old,new
https://nmgtechnologies.com/hs-fs/hubfs/c-icon6.png?width=61&height=61&name=c-icon6.png,N/A,Needs Manual Review
https://nmgtechnologies.com/hs-fs/hubfs/carreer-icon-4.png?width=72&height=71&name=carreer-icon-4.png,N/A,Needs Manual Review
https://nmgtechnologies.com/hubfs/hub_generated/module_assets/1/79289129029/1742210717219/module_social-follow.min.css,N/A,Needs Manual Review
https://nmgtechnologies.com/hubfs/cms.svg,N/A,Needs Manual Review
https://nmgtechnologies.com/hubfs/website-images/contact-right-img.png,N/A,Needs Manual Review
https://nmgtechnologies.com/hs-fs/hubfs/service-pic.jpg?width=692&height=837&name=service-pic.jpg,N/A,Needs Manual Review
https://nmgtechnologies.com/hubfs/ajax.svg,N/A,Needs Manual Review
https://nmgtechnologies.com/hubfs/application-sercer.svg,N/A,Needs Manual Review
https://nmgtechnologies.com/hubfs/software.svg,N/A,Needs Manual Review
https://nmgtechnologies.com/hs-fs/hubfs/ecommerce-development-2.jpg?width=533&height=800&name=ecommerce-development-2.jpg,N/A,Needs Manual Review
https://nmgtechnologies.com/hubfs/php_migration.svg,N/A,Needs Manual Review
https://nmgtechnologies.com/hubfs/legacy-application-modernization.svg,N/A,Needs Manual Review
https://nmgtechnologies.com/hubfs/webserver.svg,N/A,Needs Manual Review
https://nmgtechnologies.com/hs-fs/hubfs/real-estate-1.jpg?width=600&height=400&name=real-estate-1.jpg,N/A,Needs Manual Review
https://nmgtechnologies.com/hs-fs/hubfs/education.jpg?width=600&height=400&name=education.jpg,N/A,Needs Manual Review
https://nmgtechnologies.com/hs-fs/hubfs/healthcare-1.jpg?width=600&height=600&name=healthcare-1.jpg,N/A,Needs Manual Review
https://nmgtechnologies.com/hubfs/lineicons_typescript.svg,N/A,Needs Manual Review
https://nmgtechnologies.com/hubfs/shopify-apps.svg,N/A,Needs Manual Review
https://nmgtechnologies.com/hubfs/hydrogen.svg,N/A,Needs Manual Review
https://nmgtechnologies.com/hubfs/lineicons_kubernetes.svg,N/A,Needs Manual Review
https://nmgtechnologies.com/hubfs/memcached.svg,N/A,Needs Manual Review
https://nmgtechnologies.com/hs-fs/hubfs/retail-ecommerce.jpg?width=600&height=400&name=retail-ecommerce.jpg,N/A,Needs Manual Review
https://nmgtechnologies.com/hs-fs/hubfs/logistics-1.jpg?width=600&height=600&name=logistics-1.jpg,N/A,Needs Manual Review
https://nmgtechnologies.com/hubfs/liquid.svg,N/A,Needs Manual Review
https://nmgtechnologies.com/hs-fs/hubfs/finance-1.jpg?width=600&height=358&name=finance-1.jpg,N/A,Needs Manual Review
https://nmgtechnologies.com/hubfs/devicon-plain_redis.svg,N/A,Needs Manual Review
https://nmgtechnologies.com/hubfs/shopify-migration.svg,N/A,Needs Manual Review
https://nmgtechnologies.com/hs-fs/hubfs/thumbnail-omtut-1.png?width=360&height=280&name=thumbnail-omtut-1.png,N/A,Needs Manual Review
https://nmgtechnologies.com/hs-fs/hubfs/Dedicated%20Team%20Setup.png?width=1400&height=1400&name=Dedicated%20Team%20Setup.png,N/A,Needs Manual Review
https://nmgtechnologies.com/hubfs/iphone-app.svg,N/A,Needs Manual Review
https://nmgtechnologies.com/hubfs/ios-app.svg,N/A,Needs Manual Review
https://nmgtechnologies.com/hs-fs/hubfs/atlys-screen3.png?width=443&height=536&name=atlys-screen3.png,N/A,Needs Manual Review
https://nmgtechnologies.com/hubfs/ios-appul.svg,N/A,Needs Manual Review
https://nmgtechnologies.com/hubfs/custom-ios-app.svg,N/A,Needs Manual Review
https://nmgtechnologies.com/hubfs/daily_standups.svg,N/A,Needs Manual Review
https://nmgtechnologies.com/hubfs/performance.svg,N/A,Needs Manual Review
https://nmgtechnologies.com/hubfs/regular-reporting.svg,N/A,Needs Manual Review
https://nmgtechnologies.com/_hcms/forms/v2.js,N/A,Needs Manual Review
https://nmgtechnologies.com/hubfs/empowering-pic.png,N/A,Needs Manual Review
https://nmgtechnologies.com/hs-fs/hubfs/la_angular.png?width=40&height=40&name=la_angular.png,N/A,Needs Manual Review
https://nmgtechnologies.com/hubfs/Planning.svg,N/A,Needs Manual Review
https://nmgtechnologies.com/hubfs/tablet-app.svg,N/A,Needs Manual Review
https://nmgtechnologies.com/hs-fs/hubfs/mobile-app.png?width=52&height=52&name=mobile-app.png,N/A,Needs Manual Review
https://nmgtechnologies.com/hubfs/website-images/plane-image.png,N/A,Needs Manual Review
https://nmgtechnologies.com/hubfs/wear-app.svg,N/A,Needs Manual Review
https://nmgtechnologies.com/hs-fs/hubfs/majesticons_ux-circle-line.png?width=40&height=40&name=majesticons_ux-circle-line.png,N/A,Needs Manual Review
https://nmgtechnologies.com/hubfs/wealth-concert.webp,N/A,Needs Manual Review
https://nmgtechnologies.com/hubfs/Internationalcitizensinsurance.jpg,N/A,Needs Manual Review
https://nmgtechnologies.com/hubfs/artificial-intelligence.jpg,N/A,Needs Manual Review
https://nmgtechnologies.com/hubfs/compund-banc.webp,N/A,Needs Manual Review
https://nmgtechnologies.com/hs-fs/hubfs/compound-screen2.webp?width=443&height=536&name=compound-screen2.webp,N/A,Needs Manual Review
https://nmgtechnologies.com/hubfs/choice-bg.jpg,N/A,Needs Manual Review
https://nmgtechnologies.com/hs-fs/hubfs/backbonejs.png?width=40&height=40&name=backbonejs.png,N/A,Needs Manual Review
https://nmgtechnologies.com/hs-fs/hubfs/bootstrap-icon.png?width=40&height=40&name=bootstrap-icon.png,N/A,Needs Manual Review
https://nmgtechnologies.com/hubfs/about-banner%20(1).webp,N/A,Needs Manual Review
https://nmgtechnologies.com/hs-fs/hubfs/skeleton.png?width=40&height=40&name=skeleton.png,N/A,Needs Manual Review
https://nmgtechnologies.com/hubfs/amazon_aurora.svg,N/A,Needs Manual Review
https://nmgtechnologies.com/hubfs/django.svg,N/A,Needs Manual Review
https://nmgtechnologies.com/hubfs/microsoftsql.svg,N/A,Needs Manual Review
https://nmgtechnologies.com/hubfs/c-plush.svg,N/A,Needs Manual Review
https://nmgtechnologies.com/hubfs/cassanda.svg,N/A,Needs Manual Review
https://nmgtechnologies.com/hubfs/scykitlearn.svg,N/A,Needs Manual Review
https://nmgtechnologies.com/hubfs/keras.svg,N/A,Needs Manual Review
https://nmgtechnologies.com/hubfs/hadoop.svg,N/A,Needs Manual Review
https://nmgtechnologies.com/hubfs/pytorch.svg,N/A,Needs Manual Review
https://nmgtechnologies.com/hubfs/tensorflow.svg,N/A,Needs Manual Review
https://nmgtechnologies.com/hubfs/apache-spark.svg,N/A,Needs Manual Review
https://nmgtechnologies.com/hubfs/gitex-banner.jpg,N/A,Needs Manual Review
